before,hit,after,lemma,list,n,lang,document,year,canton
"et ne laissant aucune région à l' écart . Le réseau de centres du canton contient 3 niveaux : les centres cantonaux et leur agglomération , les centres régionaux et les centres locaux . Le Canton et les communes définissent dans le cadre de l’ établissement de ce réseau de centres",infrastructures,"les priorités d’ urbanisation qui doivent permettre un développement équilibré entre l’ Arc lémanique et les autres régions . Il s' agit de laisser une marge de manœuvre suffisante pour permettre à toutes les communes de se développer , d' assurer aux transports publics les bassins d' usagers suffisants pour",infrastructure,lemmesAccessibilitéFR,19995,FR,FR_BE,2008,BE
aménagement du territoire ( OAT ) . Les communes effectuent l’ analyse des besoins et des demandes réelles en zones à bâtir pour les 15 prochaines années . Cette analyse est fondée sur une évaluation multicritères . Le Canton recommande un ensemble non exhaustif de critères à l’ attention des communes,infrastructures,". Sur la base de cette analyse , les communes définissent les objectifs d’ accueil de nouveaux habitants . Le Canton vérifie qu' en dehors des centres , le taux de croissance estimé par la commune pour les 15 années suivant l’ entrée en vigueur du Plan directeur cantonal ne",infrastructure,lemmesAccessibilitéFR,20214,FR,FR_BE,2008,BE
"capacité résiduelle des zones à bâtir et le potentiel hors zone à bâtir , ainsi que les besoins supplémentaires en nouvelles zones à bâtir . Elles établissent également un programme d' équipement comprenant notamment la desserte en transports publics . Pour permettre à terme une densification des nouvelles zones à bâtir",infrastructure,"de faible densité , la valeur de la densité de ces nouvelles zones à bâtir ne peut pas être inférieure à un coefficient d’ utilisation du sol ( CUS ) de 0 , 4 . Les propriétaires ne sont pas contraints par ce coefficient , mais pourront en profiter s’",infrastructure,lemmesAccessibilitéFR,20426,FR,FR_BE,2008,BE
"habitation . Dans le cas de surfaces partiellement construites , le nombre d' habitants actuel est déduit du potentiel . 52 A11 – Légalisation des zones à bâtir Plan directeur cantonal – Adaptation 2 – 15 juin 2012 Coordonner mobilité , urbanisation et environnement Compétences Canton Le Canton : approuve les",infrastructures,planifications directrices et les plans d' affectation ( en légalité ) . Le service en charge de l' aménagement du territoire : conseille les communes et les régions dans le cadre des procédures de planification directrice et de plan d' affectation et les sensibilise à la problématique du dimensionnement des,infrastructure,lemmesAccessibilitéFR,21218,FR,FR_BE,2008,BE
"territoire ( LAT ) , art . 1 , 3 , 15 et 19 ; Loi fédérale encourageant la construction et l' accession à la propriété de logements ( LCAP ) , art . 4 à 6 ; Ordonnance fédérale sur l' aménagement du territoire ( OAT ) , art .",infrastructures,"32 et 47 ; Loi sur l' aménagement du territoire et les constructions ( LATC ) , art . 25 , 27 , 35 , 36 , 38b , 41 et 48 ; Règlement d' application de la LATC ( RLATC ) , art . 11a . Autres références Urs",infrastructure,lemmesAccessibilitéFR,21494,FR,FR_BE,2008,BE
"La définition des besoins se fait au sens des alinéas 2 et 3 de la mesure A11 . Les autorités initient les éventuelles démarches foncières appropriées , notamment la péréquation , en adaptant le dimensionnement de leurs zones à bâtir aux besoins prévisibles et à leur capacité de financement des équipements",infrastructure,"correspondants . Le redimensionnement des zones à bâtir s' effectue : 1 . par le déclassement des terrains menacés par des dangers ou exposés à des nuisances graves pour la population , l' environnement ou les biens de valeur ; 2 . par le déclassement des terrains réservés à d'",infrastructure,lemmesAccessibilitéFR,22021,FR,FR_BE,2008,BE
"des alinéas 2 et 3 de la mesure A11 . Les autorités initient les éventuelles démarches foncières appropriées , notamment la péréquation , en adaptant le dimensionnement de leurs zones à bâtir aux besoins prévisibles et à leur capacité de financement des équipements correspondants . Le redimensionnement des zones à bâtir",infrastructures,"s' effectue : 1 . par le déclassement des terrains menacés par des dangers ou exposés à des nuisances graves pour la population , l' environnement ou les biens de valeur ; 2 . par le déclassement des terrains réservés à d' autres usages ( ex . zones de détente",infrastructure,lemmesAccessibilitéFR,22029,FR,FR_BE,2008,BE
"mesure A11 . Les autorités initient les éventuelles démarches foncières appropriées , notamment la péréquation , en adaptant le dimensionnement de leurs zones à bâtir aux besoins prévisibles et à leur capacité de financement des équipements correspondants . Le redimensionnement des zones à bâtir s' effectue : 1 . par le",infrastructure,"déclassement des terrains menacés par des dangers ou exposés à des nuisances graves pour la population , l' environnement ou les biens de valeur ; 2 . par le déclassement des terrains réservés à d' autres usages ( ex . zones de détente ou de verdure ) ; 3 .",infrastructure,lemmesAccessibilitéFR,22036,FR,FR_BE,2008,BE
"dix ans pour mener cette procédure , sauf celles qui ont révisé leur plan général d’ affectation sur la base des Lignes directrices 2002 , qui disposent d' un délai de 15 ans . Principes de mise en œuvre Les terrains bien desservis en services et équipements , qui permettraient de",infrastructure,"renforcer un centre ou un village , ne sont en principe pas concernés . A noter que les terrains réservés pour les générations futures ne doivent pas , selon la Loi fédérale , être conservés en zone à bâtir . Il est par ailleurs préférable de donner la priorité aux",infrastructure,lemmesAccessibilitéFR,22257,FR,FR_BE,2008,BE
"affectation , pôles de développement , exploitations agricoles , etc . ) et / ou concevoir et réaliser les équipements collectifs nécessaires ( dessertes , assainissement , espaces publics , aménagements écologiques et paysagers , voire déconstruction dans le cas de friche urbaine par exemple ) . Le syndicat AF gère",infrastructures,"également le montage financier du projet qui est garanti légalement afin d’ assurer la réalisation du projet et l’ égalité de traitement des propriétaires . Dès la constitution du syndicat , un système d’ autofinancement est mis en place sur décision de l’ assemblée générale du syndicat , laquelle vaut",infrastructure,lemmesAccessibilitéFR,23403,FR,FR_BE,2008,BE
"etc . ) et / ou concevoir et réaliser les équipements collectifs nécessaires ( dessertes , assainissement , espaces publics , aménagements écologiques et paysagers , voire déconstruction dans le cas de friche urbaine par exemple ) . Le syndicat AF gère également le montage financier du projet qui est garanti",infrastructures,"légalement afin d’ assurer la réalisation du projet et l’ égalité de traitement des propriétaires . Dès la constitution du syndicat , un système d’ autofinancement est mis en place sur décision de l’ assemblée générale du syndicat , laquelle vaut titre exécutoire au sens de la Loi fédérale sur",infrastructure,lemmesAccessibilitéFR,23412,FR,FR_BE,2008,BE
"le choix des démarches les mieux adaptées , en assure le suivi ( procédures et documents principaux ) et vérifie l’ adéquation du projet et des travaux finalement réalisés avec les exigences légales , les priorités des collectivités publiques et les demandes des partenaires privés . Objectif Soutenir la production annuelle",infrastructures,"par le secteur privé de 3 ' 500 à 4 ' 000 logements jusqu' en 2020 et accroître l’ offre en terrains immédiatement disponibles pour le développement économique , notamment au sein des pôles de développement , contribuant ainsi à la création de 50 ' 000 emplois entre 2003 et",infrastructure,lemmesAccessibilitéFR,23970,FR,FR_BE,2008,BE
"aspects du financement et de l’ entretien ; met à jour , avec le service en charge de l' aménagement du territoire , le guide sur les études préliminaires en terrains à bâtir en coordination avec la parution d’ un guide sur les EPPT ; informe les partenaires concernés , notamment",infrastructure,"les partenaires financiers , du fonctionnement des syndicats AF et des garanties légales assurant leur financement . Communes Les communes : élaborent une stratégie foncière dans le cadre des procédures de plans d' affectation ; réalisent , lorsque le contexte le recommande , une EPPT pour évaluer la nécessité de",infrastructure,lemmesAccessibilitéFR,24204,FR,FR_BE,2008,BE
", la dispersion de l' urbanisation s' est accentuée depuis les années 1970 . Elle est étroitement liée à la diffusion de l' habitat périurbain à faible densité et à la croissance de la motorisation privée . L' étalement urbain induit des coûts collectifs importants : problème de coûts et financement",infrastructures,"des infrastructures ; allongement et accroissement de la fréquence des déplacements contraints ; consommation d' énergie et émissions polluantes ( déplacements , chauffage ) ; consommation du sol ( atteinte au territoire agricole , aux espaces verts , à la biodiversité ) ; désaffection pour les espaces publics . Freiner",infrastructure,lemmesAccessibilitéFR,24578,FR,FR_BE,2008,BE
